ROI backgr, sum

Spectrum                             Na       Mg       Al       Si        S        K       Ca       Ti        Fe        Sr        Rh
SRM_1831_300s_20x20det_2_19_3     -2356    -2951    -3435    -3560    -4252    -6692    -7280    -9949    -36684    -90329    -42482
SRM_1831_300s_20x20det_2_19_4     -2356    -2958    -3457    -3606    -4346    -6680    -7274    -9602    -36604    -90783    -42608
SRM_1831_300s_20x20det_2_19_5     -2382    -2980    -3465    -3588    -4270    -6599    -7096    -9585    -36447    -90380    -42716
SRM_1831_300s_20x20det_2_19_6     -2390    -2998    -3498    -3639    -4368    -6704    -7224    -9756    -36665    -90526    -42553
SRM_1831_300s_20x20det_2_19_7     -2361    -2951    -3432    -3559    -4238    -6528    -6936    -9703    -36071    -90421    -42680
SRM_1831_300s_20x20det_2_19_8     -2338    -2921    -3373    -3448    -4144    -6647    -7199    -9824    -36391    -90232    -41997
SRM_1831_300s_20x20det_2_19_9     -2370    -2970    -3460    -3593    -4259    -6724    -7331    -9810    -36132    -90262    -42165
SRM_1831_300s_20x20det_2_1_0      -2446    -3048    -3511    -3584    -4101    -6548    -7010    -9751    -35793    -90654    -45225
SRM_1831_300s_20x20det_2_1_1      -2414    -3012    -3483    -3578    -4242    -6723    -7231    -9827    -36583    -90697    -44150
SRM_1831_300s_20x20det_2_1_10     -2361    -2938    -3378    -3439    -3984    -6514    -7009    -9667    -35862    -90627    -43035
SRM_1831_300s_20x20det_2_1_11     -2386    -2983    -3471    -3603    -4282    -6579    -7076    -9558    -36240    -90292    -42618
SRM_1831_300s_20x20det_2_1_12     -2377    -2978    -3462    -3577    -4237    -6652    -7193    -9847    -36263    -90267    -42977
SRM_1831_300s_20x20det_2_1_13     -2379    -2985    -3474    -3590    -4302    -6598    -7133    -9628    -35856    -90370    -43067
SRM_1831_300s_20x20det_2_1_14     -2360    -2959    -3446    -3567    -4138    -6610    -7257    -9905    -36750    -90159    -42839
SRM_1831_300s_20x20det_2_1_15     -2351    -2945    -3433    -3568    -4257    -6620    -7150    -9824    -36143    -90327    -42750
SRM_1831_300s_20x20det_2_1_16     -2405    -2999    -3468    -3565    -4238    -6601    -7040    -9752    -36968    -90303    -42384
SRM_1831_300s_20x20det_2_1_17     -2360    -2949    -3417    -3520    -4126    -6608    -7133    -9816    -36001    -90269    -42472
SRM_1831_300s_20x20det_2_1_18     -2327    -2904    -3366    -3472    -4138    -6552    -7090    -9453    -36182    -90072    -42541
SRM_1831_300s_20x20det_2_1_19     -2402    -3016    -3524    -3673    -4412    -6757    -7287    -9708    -36205    -90625    -42846
SRM_1831_300s_20x20det_2_1_2      -2428    -3040    -3528    -3627    -4129    -6493    -6955    -9639    -36895    -90756    -43278
SRM_1831_300s_20x20det_2_1_3      -2360    -2960    -3449    -3581    -4261    -6649    -7134    -9864    -36410    -90701    -43269
SRM_1831_300s_20x20det_2_1_4      -1528    -1916    -2237    -2332    -2754    -4149    -4443    -6044    -23022    -56615    -27106
SRM_1831_300s_20x20det_2_1_5      -2354    -2952    -3444    -3585    -4284    -6651    -7207    -9673    -36538    -90349    -42270
SRM_1831_300s_20x20det_2_1_6      -2381    -2971    -3450    -3572    -4151    -6598    -7160    -9653    -36504    -90602    -42700
SRM_1831_300s_20x20det_2_1_7      -2379    -2981    -3475    -3612    -4236    -6670    -7188    -9765    -36911    -90225    -42904
SRM_1831_300s_20x20det_2_1_8      -2389    -2982    -3456    -3568    -4192    -6620    -7106    -9831    -36794    -90561    -42924
SRM_1831_300s_20x20det_2_1_9      -2410    -3017    -3515    -3650    -4348    -6634    -7079    -9879    -36165    -90456    -42700
SRM_1831_300s_20x20det_2_2_0      -2457    -3076    -3580    -3715    -4404    -6703    -7171    -9759    -36424    -90539    -44846
SRM_1831_300s_20x20det_2_2_1      -2414    -3037    -3563    -3736    -4494    -6695    -7186    -9665    -36509    -89359    -43231
SRM_1831_300s_20x20det_2_2_10     -2414    -3038    -3565    -3740    -4376    -6589    -7093    -9787    -36705    -90480    -42582
SRM_1831_300s_20x20det_2_2_11     -1630    -2040    -2368    -2445    -2829    -4510    -4901    -6274    -24286    -59825    -28175
SRM_1831_300s_20x20det_2_2_12     -2371    -2969    -3454    -3575    -4281    -6723    -7228    -9744    -36476    -90808    -41681
SRM_1831_300s_20x20det_2_2_13     -2406    -3012    -3499    -3616    -4258    -6653    -7148    -9922    -36293    -89824    -42464
SRM_1831_300s_20x20det_2_2_14     -2362    -2943    -3390    -3461    -4040    -6606    -7130    -9744    -36449    -90367    -42088
SRM_1831_300s_20x20det_2_2_15     -2410    -3030    -3543    -3692    -4413    -6536    -7033    -9860    -36500    -90395    -42260
SRM_1831_300s_20x20det_2_2_16     -2374    -2965    -3436    -3537    -4200    -6704    -7189    -9726    -36098    -90136    -42497
SRM_1831_300s_20x20det_2_2_17     -2325    -2888    -3312    -3356    -3988    -6649    -7248    -9611    -36683    -90130    -42322
SRM_1831_300s_20x20det_2_2_18     -2346    -2926    -3379    -3463    -4077    -6597    -7144    -9720    -36364    -90039    -42044
SRM_1831_300s_20x20det_2_2_19     -2352    -2912    -3316    -3324    -3811    -6714    -7350    -9796    -36727    -90469    -42514
SRM_1831_300s_20x20det_2_2_2      -2370    -2954    -3408    -3490    -4150    -6707    -7230    -9606    -36462    -90315    -42947
SRM_1831_300s_20x20det_2_2_3      -2393    -3008    -3515    -3661    -4410    -6635    -7088    -9748    -36558    -90107    -42868
SRM_1831_300s_20x20det_2_2_4      -2389    -2986    -3463    -3570    -4220    -6548    -7042    -9853    -36588    -90069    -42923
SRM_1831_300s_20x20det_2_2_5        -94     -111     -119     -106     -100     -244     -277     -345     -1403     -3509     -1739
SRM_1831_300s_20x20det_2_2_6      -2372    -2963    -3437    -3546    -4214    -6596    -7130    -9839    -36107    -90272    -42351
SRM_1831_300s_20x20det_2_2_7       -776     -967    -1118    -1146    -1333    -2089    -2220    -2980    -11414    -28150    -13127
SRM_1831_300s_20x20det_2_2_8      -2382    -2968    -3428    -3520    -4147    -6651    -7148    -9637    -36095    -90530    -42239
SRM_1831_300s_20x20det_2_2_9      -2367    -2966    -3453    -3577    -4289    -6735    -7178    -9708    -36286    -90025    -41949
SRM_1831_300s_20x20det_2_3_0      -2362    -2934    -3371    -3435    -4030    -6648    -7187    -9858    -36287    -90313    -44827
SRM_1831_300s_20x20det_2_3_1      -2426    -3036    -3528    -3649    -4279    -6478    -6916    -9761    -36484    -90575    -43165
SRM_1831_300s_20x20det_2_3_10     -2332    -2910    -3372    -3477    -4168    -6684    -7179    -9609    -36692    -90204    -42174
SRM_1831_300s_20x20det_2_3_11     -2420    -3014    -3472    -3543    -4101    -6635    -7147    -9726    -36642    -90792    -42521
SRM_1831_300s_20x20det_2_3_12     -2332    -2908    -3357    -3435    -4125    -6777    -7356    -9739    -36085    -90355    -42390
SRM_1831_300s_20x20det_2_3_13     -2311    -2878    -3319    -3395    -4020    -6468    -6947    -9460    -35959    -90448    -42041
SRM_1831_300s_20x20det_2_3_14     -2372    -2984    -3497    -3655    -4413    -6722    -7209    -9844    -36711    -89663    -42411
SRM_1831_300s_20x20det_2_3_15     -2374    -2962    -3422    -3504    -4153    -6701    -7243    -9814    -36144    -90346    -42323
SRM_1831_300s_20x20det_2_3_16     -2376    -2974    -3461    -3592    -4314    -6639    -7122    -9862    -36610    -90159    -42360
SRM_1831_300s_20x20det_2_3_17     -2364    -2961    -3443    -3560    -4232    -6556    -7047    -9593    -36165    -90469    -42550
SRM_1831_300s_20x20det_2_3_18     -2373    -2974    -3466    -3603    -4274    -6625    -7043    -9844    -36759    -90450    -42083
SRM_1831_300s_20x20det_2_3_19     -2367    -2960    -3438    -3551    -4257    -6675    -7160    -9846    -35771    -90291    -42205
SRM_1831_300s_20x20det_2_3_2      -2349    -2933    -3404    -3519    -4184    -6682    -7238    -9696    -36863    -90615    -42553
SRM_1831_300s_20x20det_2_3_3      -2378    -2997    -3520    -3694    -4398    -6564    -7029    -9519    -37131    -90574    -42563
SRM_1831_300s_20x20det_2_3_4      -1836    -2296    -2667    -2757    -3194    -4995    -5443    -7483    -28397    -69458    -32492
SRM_1831_300s_20x20det_2_3_5      -2294    -2843    -3252    -3289    -3856    -6558    -7113    -9748    -36100    -90582    -42231
SRM_1831_300s_20x20det_2_3_6      -2430    -3055    -3569    -3711    -4282    -6615    -7114    -9470    -36653    -90174    -42271
SRM_1831_300s_20x20det_2_3_7      -2359    -2953    -3432    -3550    -4283    -6672    -7155    -9492    -36198    -90492    -41526
SRM_1831_300s_20x20det_2_3_8      -2341    -2924    -3381    -3466    -4132    -6635    -7158    -9589    -36144    -90115    -42442
SRM_1831_300s_20x20det_2_3_9      -2392    -3009    -3529    -3698    -4427    -6636    -7067    -9882    -36801    -90443    -42297
SRM_1831_300s_20x20det_2_4_0      -2431    -3042    -3537    -3662    -4370    -6856    -7386    -9648    -36220    -90546    -44591
SRM_1831_300s_20x20det_2_4_1      -2420    -3029    -3520    -3641    -4322    -6696    -7132    -9618    -36365    -90452    -43373
SRM_1831_300s_20x20det_2_4_10     -2327    -2902    -3354    -3443    -4038    -6600    -7173    -9649    -36765    -90270    -41897
SRM_1831_300s_20x20det_2_4_11     -2398    -3002    -3490    -3612    -4233    -6682    -7267    -9732    -36537    -90058    -42476
SRM_1831_300s_20x20det_2_4_12     -2335    -2901    -3334    -3391    -4008    -6573    -7053    -9805    -36046    -90162    -42220
SRM_1831_300s_20x20det_2_4_13     -2348    -2942    -3425    -3551    -4240    -6649    -7190    -9547    -36721    -90254    -42047
SRM_1831_300s_20x20det_2_4_14     -2364    -2952    -3426    -3541    -4199    -6653    -7260    -9724    -35962    -90351    -42193
SRM_1831_300s_20x20det_2_4_15     -2392    -3006    -3517    -3675    -4367    -6559    -7069    -9721    -36459    -90267    -42275
SRM_1831_300s_20x20det_2_4_16     -2358    -2941    -3398    -3485    -4109    -6704    -7319    -9936    -36328    -90324    -42286
SRM_1831_300s_20x20det_2_4_17     -2382    -2984    -3467    -3580    -4279    -6610    -7121    -9733    -36252    -90022    -41841
SRM_1831_300s_20x20det_2_4_18     -2375    -2973    -3462    -3594    -4273    -6673    -7226    -9835    -36605    -90701    -42418
SRM_1831_300s_20x20det_2_4_19     -2417    -3019    -3489    -3571    -4229    -6666    -7173    -9731    -36991    -90398    -42602
SRM_1831_300s_20x20det_2_4_2      -2371    -2952    -3389    -3429    -4093    -6659    -7200    -9959    -35936    -90228    -42951
SRM_1831_300s_20x20det_2_4_3      -2417    -3029    -3529    -3662    -4366    -6584    -6985    -9523    -36462    -90182    -41950
SRM_1831_300s_20x20det_2_4_4      -2319    -2907    -3388    -3517    -4253    -6687    -7227    -9635    -36081    -90302    -42486
SRM_1831_300s_20x20det_2_4_5      -2405    -3020    -3530    -3679    -4373    -6661    -7215    -9892    -35944    -89530    -42090
SRM_1831_300s_20x20det_2_4_6      -2383    -2982    -3468    -3592    -4263    -6565    -7066    -9709    -35868    -89881    -42147
SRM_1831_300s_20x20det_2_4_7      -2386    -2987    -3475    -3603    -4253    -6686    -7240   -10063    -36571    -90799    -41939
SRM_1831_300s_20x20det_2_4_8      -2388    -2999    -3505    -3652    -4296    -6683    -7206    -9915    -35865    -90284    -42042
SRM_1831_300s_20x20det_2_4_9      -2347    -2918    -3347    -3389    -4022    -6671    -7180    -9823    -36751    -90121    -42447
SRM_1831_300s_20x20det_2_5_0      -2437    -3058    -3568    -3706    -4414    -6655    -7172    -9709    -36237    -90594    -44660
SRM_1831_300s_20x20det_2_5_1      -2409    -3005    -3463    -3532    -4151    -6592    -7062    -9798    -36373    -90304    -43129
SRM_1831_300s_20x20det_2_5_10     -2363    -2952    -3420    -3520    -4121    -6557    -7101    -9977    -36386    -90503    -42121
SRM_1831_300s_20x20det_2_5_11     -2357    -2944    -3413    -3518    -4178    -6657    -7224    -9774    -36266    -90360    -42509
SRM_1831_300s_20x20det_2_5_12     -2340    -2902    -3319    -3350    -3967    -6669    -7241    -9831    -36458    -90323    -42522
SRM_1831_300s_20x20det_2_5_13     -1596    -1993    -2313    -2390    -2786    -4313    -4693    -6338    -24198    -60141    -27879
SRM_1831_300s_20x20det_2_5_14     -2349    -2927    -3384    -3475    -4133    -6640    -7159    -9689    -36598    -90775    -42789
SRM_1831_300s_20x20det_2_5_15     -2356    -2930    -3370    -3433    -3991    -6695    -7326    -9974    -36374    -90543    -41701
SRM_1831_300s_20x20det_2_5_16     -2395    -3001    -3498    -3633    -4286    -6669    -7159    -9660    -36702    -90032    -41971
SRM_1831_300s_20x20det_2_5_17     -2344    -2927    -3386    -3479    -4113    -6724    -7311    -9772    -36127    -90281    -41676
SRM_1831_300s_20x20det_2_5_18     -2377    -2975    -3457    -3574    -4249    -6588    -7079    -9678    -36120    -90200    -42383
SRM_1831_300s_20x20det_2_5_19     -2315    -2896    -3368    -3490    -4143    -6657    -7262    -9943    -36973    -90613    -42114
SRM_1831_300s_20x20det_2_5_2      -2367    -2958    -3430    -3537    -4125    -6461    -6936    -9595    -36088    -90607    -42873
SRM_1831_300s_20x20det_2_5_3      -2373    -2966    -3444    -3562    -4218    -6403    -6808    -9437    -35866    -90451    -42767
SRM_1831_300s_20x20det_2_5_4      -2297    -2875    -3350    -3480    -4185    -6597    -7134    -9800    -36500    -90331    -42563
SRM_1831_300s_20x20det_2_5_5      -2351    -2940    -3417    -3535    -4153    -6565    -7046    -9750    -36341    -90431    -42332
SRM_1831_300s_20x20det_2_5_6      -2397    -2995    -3475    -3586    -4200    -6699    -7235    -9765    -36353    -90514    -41332
SRM_1831_300s_20x20det_2_5_7      -2394    -2983    -3437    -3508    -4128    -6659    -7172    -9568    -35877    -90266    -41915
SRM_1831_300s_20x20det_2_5_8      -2369    -2967    -3456    -3587    -4243    -6641    -7165    -9783    -36521    -90364    -42259
SRM_1831_300s_20x20det_2_5_9      -2419    -3036    -3549    -3700    -4440    -6794    -7320    -9903    -36687    -89906    -42156
SRM_1831_300s_20x20det_2_6_0      -1436    -1794    -2083    -2153    -2510    -3786    -4034    -5313    -20412    -51816    -25265
SRM_1831_300s_20x20det_2_6_1      -2392    -2990    -3478    -3608    -4291    -6672    -7177    -9844    -36901    -90521    -42863
SRM_1831_300s_20x20det_2_6_10     -2352    -2931    -3385    -3469    -4077    -6543    -7016    -9661    -36427    -90378    -42121
SRM_1831_300s_20x20det_2_6_11     -2304    -2882    -3352    -3473    -4138    -6538    -7056    -9546    -36111    -90293    -42212
SRM_1831_300s_20x20det_2_6_12     -2373    -2971    -3451    -3563    -4247    -6661    -7148    -9657    -36294    -90427    -42341
SRM_1831_300s_20x20det_2_6_13     -2213    -2781    -3253    -3396    -4040    -6249    -6695    -9146    -34174    -84055    -39139
SRM_1831_300s_20x20det_2_6_14     -2312    -2876    -3301    -3345    -3984    -6558    -7154    -9571    -36717    -90330    -42252
SRM_1831_300s_20x20det_2_6_15     -2415    -3013    -3488    -3591    -4203    -6640    -7179    -9683    -36450    -90195    -42396
SRM_1831_300s_20x20det_2_6_16     -2386    -2997    -3501    -3642    -4268    -6664    -7179    -9637    -36737    -89949    -41940
SRM_1831_300s_20x20det_2_6_17     -2397    -3025    -3556    -3732    -4483    -6709    -7200    -9517    -36840    -90123    -42073
SRM_1831_300s_20x20det_2_6_18      -265     -324     -363     -355     -418     -726     -742     -910     -3697     -9615     -4293
SRM_1831_300s_20x20det_2_6_19     -2386    -2974    -3435    -3524    -4111    -6595    -7100    -9724    -36345    -89991    -42173
SRM_1831_300s_20x20det_2_6_2      -2376    -2979    -3477    -3621    -4297    -6597    -7065    -9614    -36392    -90513    -42671
SRM_1831_300s_20x20det_2_6_3      -2105    -2630    -3052    -3151    -3765    -6141    -6678    -8923    -32956    -81232    -38092
SRM_1831_300s_20x20det_2_6_4      -2388    -2974    -3429    -3508    -4101    -6682    -7222    -9608    -36098    -90063    -42380
SRM_1831_300s_20x20det_2_6_5      -2392    -3000    -3491    -3609    -4354    -6722    -7219    -9778    -35921    -90350    -42177
SRM_1831_300s_20x20det_2_6_6      -2339    -2890    -3282    -3277    -3856    -6670    -7215    -9927    -36611    -90663    -41951
SRM_1831_300s_20x20det_2_6_7      -2348    -2930    -3400    -3515    -4188    -6729    -7300    -9978    -36954    -90510    -42414
SRM_1831_300s_20x20det_2_6_8      -2390    -2997    -3495    -3632    -4325    -6449    -6843    -9643    -36811    -90310    -42013
SRM_1831_300s_20x20det_2_6_9      -2344    -2943    -3434    -3570    -4258    -6603    -7161    -9858    -37076    -90108    -42052
SRM_1831_300s_20x20det_2_7_0      -2478    -3092    -3579    -3684    -4301    -6657    -7160    -9685    -36473    -90368    -43716
SRM_1831_300s_20x20det_2_7_1      -2415    -3018    -3501    -3616    -4251    -6778    -7336    -9792    -36082    -90437    -42795
SRM_1831_300s_20x20det_2_7_10     -2369    -2983    -3503    -3677    -4401    -6595    -7041    -9449    -36560    -90091    -41994
SRM_1831_300s_20x20det_2_7_11     -2318    -2898    -3359    -3458    -4103    -6684    -7232    -9858    -36084    -90451    -41908
SRM_1831_300s_20x20det_2_7_12     -2384    -2984    -3463    -3572    -4258    -6787    -7358    -9895    -36091    -89944    -42636
SRM_1831_300s_20x20det_2_7_13     -1774    -2199    -2517    -2546    -3029    -4986    -5408    -7447    -27408    -68982    -32418
SRM_1831_300s_20x20det_2_7_14     -2364    -2959    -3435    -3545    -4147    -6634    -7132    -9640    -36938    -90185    -42145
SRM_1831_300s_20x20det_2_7_15     -2421    -3030    -3518    -3632    -4296    -6763    -7279    -9928    -36213    -90262    -42504
SRM_1831_300s_20x20det_2_7_16     -2387    -2994    -3496    -3641    -4331    -6624    -7029    -9720    -36481    -90264    -42040
SRM_1831_300s_20x20det_2_7_17     -2320    -2889    -3333    -3407    -4046    -6607    -7156    -9664    -36645    -90331    -42156
SRM_1831_300s_20x20det_2_7_18     -2414    -3037    -3563    -3735    -4447    -6647    -7075    -9753    -36363    -90554    -42372
SRM_1831_300s_20x20det_2_7_19     -2359    -2955    -3443    -3576    -4220    -6545    -7089    -9675    -36405    -89726    -42321
SRM_1831_300s_20x20det_2_7_2      -2345    -2919    -3354    -3402    -4054    -6568    -7089    -9577    -36854    -90050    -42725
SRM_1831_300s_20x20det_2_7_3      -2385    -2988    -3479    -3608    -4336    -6709    -7203    -9786    -36657    -90379    -42988
SRM_1831_300s_20x20det_2_7_4      -2349    -2928    -3384    -3471    -4144    -6710    -7287    -9746    -36661    -90124    -42533
SRM_1831_300s_20x20det_2_7_5      -2382    -2978    -3454    -3564    -4228    -6647    -7156    -9764    -36222    -90350    -42166
SRM_1831_300s_20x20det_2_7_6      -2366    -2936    -3365    -3409    -4048    -6734    -7303    -9965    -36317    -90189    -42333
SRM_1831_300s_20x20det_2_7_7      -2368    -2966    -3451    -3577    -4295    -6740    -7241    -9753    -36653    -90088    -42427
SRM_1831_300s_20x20det_2_7_8      -2399    -3003    -3493    -3617    -4225    -6796    -7363    -9871    -36786    -90458    -42155
SRM_1831_300s_20x20det_2_7_9      -2290    -2873    -3346    -3470    -4102    -6513    -7083    -9446    -36078    -90355    -42748
SRM_1831_300s_20x20det_2_8_0      -2436    -3055    -3568    -3717    -4284    -6665    -7222    -9878    -36337    -90648    -44084
SRM_1831_300s_20x20det_2_8_1      -2422    -3043    -3555    -3701    -4443    -6759    -7283    -9931    -36641    -90792    -43448
SRM_1831_300s_20x20det_2_8_10     -2369    -2969    -3464    -3599    -4218    -6570    -7042    -9688    -36719    -90222    -41988
SRM_1831_300s_20x20det_2_8_11     -2374    -2949    -3385    -3439    -3960    -6571    -7111    -9805    -36275    -90424    -42051
SRM_1831_300s_20x20det_2_8_12     -2389    -2992    -3473    -3581    -4296    -6810    -7350    -9911    -36516    -89708    -42097
SRM_1831_300s_20x20det_2_8_13     -2388    -2994    -3501    -3660    -4389    -6799    -7347    -9656    -35901    -90291    -42364
SRM_1831_300s_20x20det_2_8_14     -2352    -2933    -3387    -3469    -4121    -6676    -7201    -9976    -36744    -90305    -42193
SRM_1831_300s_20x20det_2_8_15     -2357    -2948    -3427    -3551    -4224    -6678    -7192    -9877    -36576    -90705    -41621
SRM_1831_300s_20x20det_2_8_16      -745     -930    -1079    -1115    -1330    -2007    -2137    -2902    -10876    -27804    -12950
SRM_1831_300s_20x20det_2_8_17     -2375    -2976    -3463    -3589    -4318    -6802    -7349   -10013    -36712    -90769    -42241
SRM_1831_300s_20x20det_2_8_18     -2358    -2950    -3431    -3560    -4203    -6654    -7224    -9716    -36500    -90138    -42113
SRM_1831_300s_20x20det_2_8_19     -2340    -2917    -3376    -3476    -4104    -6651    -7170    -9891    -36641    -90416    -42356
SRM_1831_300s_20x20det_2_8_2      -2335    -2901    -3331    -3386    -4002    -6663    -7206    -9812    -36718    -90293    -42483
SRM_1831_300s_20x20det_2_8_3      -2382    -2989    -3496    -3655    -4377    -6675    -7220   -10010    -36830    -90417    -41879
SRM_1831_300s_20x20det_2_8_4      -2375    -2969    -3445    -3553    -4216    -6691    -7206    -9714    -36196    -90606    -42715
SRM_1831_300s_20x20det_2_8_5      -2388    -2994    -3486    -3613    -4319    -6815    -7366   -10066    -36143    -90900    -42168
SRM_1831_300s_20x20det_2_8_6      -2338    -2920    -3392    -3511    -4212    -6653    -7153    -9667    -35970    -90045    -41894
SRM_1831_300s_20x20det_2_8_7      -2360    -2941    -3388    -3453    -4150    -6645    -7149    -9976    -36244    -90671    -41435
SRM_1831_300s_20x20det_2_8_8      -2362    -2965    -3466    -3618    -4329    -6689    -7202    -9732    -36937    -90714    -42280
SRM_1831_300s_20x20det_2_8_9      -2328    -2903    -3346    -3415    -4075    -6654    -7234    -9758    -36979    -90578    -42380
SRM_1831_300s_20x20det_2_9_0      -2451    -3074    -3589    -3737    -4438    -6747    -7276    -9760    -36513    -90116    -43814
SRM_1831_300s_20x20det_2_9_1      -1865    -2325    -2688    -2759    -3203    -5263    -5686    -7604    -28698    -71452    -33709
SRM_1831_300s_20x20det_2_9_10     -2334    -2910    -3367    -3466    -4082    -6588    -7158    -9663    -36488    -90292    -42331
SRM_1831_300s_20x20det_2_9_11     -2387    -3000    -3509    -3663    -4391    -6777    -7349    -9904    -36510    -90564    -42202
SRM_1831_300s_20x20det_2_9_12      -471     -584     -667     -671     -791    -1320    -1432    -1767     -6880    -17576     -8242
SRM_1831_300s_20x20det_2_9_13     -2386    -2992    -3491    -3633    -4313    -6713    -7286    -9928    -36260    -90579    -42074
SRM_1831_300s_20x20det_2_9_14     -2344    -2945    -3444    -3592    -4326    -6600    -7100    -9729    -36148    -90516    -41714
SRM_1831_300s_20x20det_2_9_15     -2348    -2933    -3401    -3510    -4122    -6561    -7046    -9898    -36195    -90174    -42082
SRM_1831_300s_20x20det_2_9_16     -2322    -2893    -3344    -3434    -4118    -6612    -7130    -9845    -36507    -90435    -42017
SRM_1831_300s_20x20det_2_9_17     -2322    -2893    -3337    -3414    -4103    -6717    -7297    -9508    -36574    -90065    -41733
SRM_1831_300s_20x20det_2_9_18     -2412    -3021    -3514    -3639    -4268    -6460    -6910    -9462    -36525    -90503    -42247
SRM_1831_300s_20x20det_2_9_19     -2373    -2974    -3467    -3603    -4277    -6673    -7154    -9780    -36605    -90471    -42306
SRM_1831_300s_20x20det_2_9_2      -2344    -2940    -3427    -3554    -4131    -6632    -7168    -9664    -36051    -90354    -42707
SRM_1831_300s_20x20det_2_9_3      -2344    -2935    -3424    -3567    -4247    -6607    -7126    -9864    -36524    -90409    -42265
SRM_1831_300s_20x20det_2_9_4      -2350    -2948    -3442    -3585    -4286    -6664    -7200    -9812    -36109    -90009    -42518
SRM_1831_300s_20x20det_2_9_5      -2372    -2930    -3322    -3308    -3785    -6528    -7019    -9642    -36161    -90794    -41738
SRM_1831_300s_20x20det_2_9_6      -2362    -2957    -3437    -3555    -4230    -6587    -7107    -9538    -36572    -90452    -42369
SRM_1831_300s_20x20det_2_9_7      -2388    -2983    -3458    -3564    -4178    -6520    -7015    -9739    -36882    -90715    -42560
SRM_1831_300s_20x20det_2_9_8       -385     -481     -556     -569     -660     -979    -1023    -1227     -5123    -12834     -6119
SRM_1831_300s_20x20det_2_9_9      -2329    -2911    -3380    -3495    -4148    -6562    -7081    -9753    -36523    -90108    -41374


Mean value:                    -2278.39 -2848.66 -3306.15 -3412.88 -4044.59 -6374.30 -6871.88 -9332.39 -34921.73 -86669.28 -40706.09
Std. Abw.:                       362.36   454.53   530.43   553.04   661.54  1024.70  1109.75  1526.66   5654.81  13943.65   6571.98
Std. Abw. rel. [%]:              -15.90   -15.96   -16.04   -16.20   -16.36   -16.08   -16.15   -16.36    -16.19    -16.09    -16.14
Conf. interval:                   18.12    22.73    26.52    27.65    33.08    51.23    55.49    76.33    282.74    697.18    328.60
