Mass percent (%)

Spectrum                          Na   Mg   Al    Si    S    K    Ca   Ti   Fe   Sr   Rh
SRM_1831_300s_20x20det_1_19_3  14.59 4.32 1.67 63.00 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_4  14.75 4.27 1.68 62.93 0.22 0.71 15.19 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_5  14.58 4.25 1.66 63.06 0.22 0.73 15.24 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_6  14.86 4.32 1.67 62.83 0.22 0.71 15.14 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_7  14.62 4.29 1.70 62.99 0.22 0.72 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_8  14.32 4.27 1.65 63.20 0.23 0.73 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_19_9  14.38 4.30 1.68 63.15 0.23 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_0   14.51 4.29 1.66 63.03 0.23 0.72 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_1   14.36 4.30 1.68 63.13 0.22 0.72 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_10  14.42 4.22 1.65 63.15 0.23 0.73 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_11  14.87 4.22 1.68 62.86 0.22 0.72 15.18 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_12  14.40 4.32 1.65 63.10 0.22 0.72 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_13  14.56 4.24 1.64 63.07 0.22 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_14  14.80 4.22 1.65 62.95 0.22 0.71 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_15  14.39 4.21 1.65 63.18 0.22 0.73 15.37 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_16  14.42 4.22 1.74 63.11 0.22 0.73 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_17  14.55 4.20 1.68 63.10 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_18  14.77 4.22 1.66 62.94 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_19  14.68 4.27 1.68 62.93 0.22 0.73 15.24 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_2   14.60 4.27 1.70 63.03 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_3   14.32 4.29 1.66 63.18 0.22 0.72 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_4   14.31 4.29 1.66 63.18 0.22 0.73 15.37 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_5   14.74 4.30 1.65 62.90 0.22 0.72 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_6   14.51 4.16 1.69 63.15 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_7   14.63 4.25 1.67 62.99 0.22 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_8   14.66 4.25 1.67 62.97 0.22 0.73 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_1_9   14.60 4.14 1.63 63.09 0.22 0.73 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_0   14.48 4.17 1.66 63.13 0.23 0.73 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_1   14.83 4.18 1.67 62.92 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_10  14.52 4.25 1.66 63.07 0.23 0.71 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_11  14.74 4.33 1.66 62.87 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_12  14.48 4.20 1.67 63.14 0.22 0.72 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_13  14.59 4.27 1.67 63.02 0.22 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_14  14.55 4.21 1.67 63.09 0.22 0.73 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_15  14.49 4.28 1.66 63.09 0.23 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_16  14.40 4.23 1.69 63.15 0.21 0.72 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_17  14.71 4.30 1.68 62.94 0.22 0.72 15.19 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_18  14.35 4.24 1.64 63.19 0.22 0.72 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_19  14.80 4.15 1.65 62.94 0.23 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_2   14.52 4.25 1.69 63.05 0.23 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_3   14.75 4.30 1.67 62.88 0.22 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_4   14.90 4.15 1.70 62.86 0.23 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_5   14.66 4.19 1.66 63.02 0.23 0.73 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_6   14.66 4.23 1.67 63.01 0.22 0.72 15.24 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_7   14.71 4.24 1.66 62.97 0.22 0.72 15.24 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_8   14.77 4.21 1.66 62.96 0.22 0.71 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_2_9   14.73 4.19 1.67 62.99 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_0   14.36 4.22 1.67 63.17 0.22 0.72 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_1   14.82 4.25 1.68 62.86 0.22 0.72 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_10  14.59 4.27 1.65 63.01 0.23 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_11  14.80 4.28 1.67 62.86 0.23 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_12  14.47 4.21 1.68 63.15 0.23 0.73 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_13  14.48 4.12 1.67 63.17 0.22 0.73 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_14  14.80 4.20 1.68 62.90 0.24 0.73 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_15  14.64 4.31 1.67 62.99 0.23 0.72 15.19 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_16  14.85 4.29 1.66 62.84 0.22 0.72 15.17 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_17  14.69 4.38 1.67 62.92 0.23 0.71 15.16 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_18  14.50 4.26 1.69 63.06 0.23 0.72 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_19  14.60 4.32 1.67 62.96 0.23 0.72 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_2   14.75 4.24 1.68 62.92 0.21 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_3   14.51 4.24 1.65 63.12 0.22 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_4   14.81 4.18 1.67 62.93 0.22 0.73 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_5   14.96 4.22 1.70 62.81 0.22 0.72 15.14 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_6   14.69 4.30 1.65 62.98 0.22 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_7   14.59 4.18 1.65 63.07 0.22 0.72 15.32 0.04 0.18 0.04 0.00
SRM_1831_300s_20x20det_1_3_8   15.02 4.20 1.66 62.79 0.22 0.71 15.16 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_3_9   14.79 4.17 1.67 62.96 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_0   14.74 4.31 1.66 62.90 0.23 0.71 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_1   14.61 4.22 1.66 63.04 0.22 0.72 15.28 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_10  14.32 4.23 1.66 63.21 0.23 0.74 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_11  14.59 4.27 1.69 63.04 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_12  14.83 4.38 1.68 62.78 0.23 0.72 15.14 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_13  14.64 4.22 1.67 63.02 0.22 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_14  14.43 4.18 1.66 63.17 0.23 0.72 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_15  14.63 4.27 1.66 62.98 0.23 0.72 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_16  14.49 4.20 1.61 62.96 0.23 0.73 15.53 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_17  14.68 4.21 1.67 63.00 0.23 0.72 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_18  14.46 4.23 1.67 63.12 0.23 0.72 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_19  14.48 4.17 1.67 63.15 0.23 0.72 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_2   14.32 4.24 1.64 63.21 0.22 0.73 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_3   14.53 4.19 1.65 63.13 0.23 0.72 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_4   14.30 4.28 1.69 63.19 0.23 0.73 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_5   14.74 4.24 1.67 62.94 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_6   14.67 4.27 1.68 62.97 0.22 0.72 15.24 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_7   14.55 4.16 1.65 63.12 0.22 0.73 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_8   14.56 4.31 1.65 63.02 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_4_9   14.53 4.37 1.68 63.01 0.23 0.72 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_0   14.76 4.21 1.69 62.94 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_1   14.80 4.29 1.68 62.86 0.22 0.71 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_10  14.54 4.26 1.66 63.07 0.22 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_11  14.71 4.17 1.68 62.99 0.22 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_12  14.48 4.21 1.69 63.11 0.23 0.71 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_13  14.59 4.21 1.69 63.04 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_14  14.58 4.30 1.64 63.00 0.22 0.73 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_15  14.71 4.18 1.69 62.98 0.23 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_16  14.81 4.23 1.68 62.90 0.23 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_17  14.58 4.19 1.66 63.07 0.22 0.72 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_18  14.84 4.26 1.67 62.90 0.21 0.72 15.16 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_19  14.70 4.27 1.65 62.95 0.22 0.71 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_2   14.43 4.24 1.67 63.15 0.23 0.72 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_3   14.49 4.26 1.66 63.06 0.23 0.73 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_4   14.94 4.23 1.66 62.84 0.22 0.71 15.15 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_5   14.35 4.19 1.69 63.17 0.23 0.74 15.39 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_6   14.34 4.20 1.66 63.21 0.22 0.73 15.39 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_7   14.36 4.28 1.69 63.19 0.21 0.71 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_8   14.85 4.18 1.67 62.92 0.22 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_5_9   14.22 4.20 1.69 63.29 0.22 0.73 15.40 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_0   14.73 4.26 1.69 62.92 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_1   14.73 4.13 1.66 63.02 0.22 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_10  14.30 4.22 1.66 63.24 0.23 0.72 15.38 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_11  14.38 4.32 1.63 63.13 0.22 0.72 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_12  14.56 4.23 1.68 63.07 0.22 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_13  14.80 4.27 1.68 62.89 0.22 0.72 15.17 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_14  14.23 4.25 1.68 63.27 0.23 0.73 15.37 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_15  14.58 4.25 1.67 63.05 0.22 0.73 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_16  14.40 4.26 1.66 63.17 0.22 0.72 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_17  14.45 4.20 1.67 63.15 0.22 0.73 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_18  14.45 4.31 1.68 63.09 0.22 0.72 15.27 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_1_6_19  14.55 4.24 1.64 63.10 0.22 0.73 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_2   14.53 4.23 1.68 63.09 0.23 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_3   14.56 4.24 1.67 63.06 0.22 0.73 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_4   14.42 4.31 1.66 63.11 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_5   14.62 4.26 1.70 63.01 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_6   14.51 4.29 1.65 63.08 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_7   14.67 4.26 1.68 62.99 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_8   14.57 4.19 1.67 63.09 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_6_9   14.32 4.23 1.67 63.21 0.22 0.73 15.37 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_0   14.59 4.27 1.70 63.03 0.22 0.71 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_1   14.44 4.36 1.63 63.09 0.23 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_10  14.78 4.29 1.64 62.92 0.22 0.71 15.19 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_11  14.39 4.27 1.64 63.14 0.23 0.73 15.35 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_12  14.78 4.25 1.67 62.91 0.22 0.71 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_13  14.49 4.16 1.68 63.14 0.22 0.72 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_14  14.47 4.32 1.68 63.07 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_15  14.48 4.19 1.66 63.13 0.22 0.73 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_16  14.58 4.21 1.67 63.07 0.23 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_17  14.61 4.18 1.67 63.05 0.23 0.72 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_18  14.59 4.27 1.68 63.02 0.22 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_19  14.58 4.23 1.63 63.08 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_2   14.77 4.16 1.67 62.96 0.23 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_3   14.31 4.36 1.68 63.15 0.22 0.72 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_4   14.36 4.22 1.64 63.23 0.22 0.73 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_5   14.69 4.22 1.69 62.97 0.22 0.72 15.24 0.03 0.18 0.04 0.00
SRM_1831_300s_20x20det_1_7_6   14.46 4.34 1.66 63.08 0.23 0.72 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_7   14.65 4.18 1.66 63.05 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_8   14.41 4.13 1.66 63.25 0.22 0.72 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_7_9   14.76 4.25 1.67 62.94 0.21 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_0   14.58 4.19 1.67 63.07 0.23 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_1   14.70 4.32 1.69 62.90 0.22 0.71 15.21 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_10  14.79 4.25 1.68 62.90 0.22 0.71 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_11  14.57 4.21 1.70 63.06 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_12  15.07 4.19 1.66 62.78 0.22 0.72 15.12 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_13  14.71 4.27 1.66 62.95 0.22 0.72 15.22 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_14  14.54 4.27 1.68 63.05 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_15  15.09 4.25 1.63 62.74 0.22 0.71 15.12 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_16  14.67 4.18 1.68 63.03 0.23 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_17  14.66 4.17 1.66 63.02 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_18  14.68 4.18 1.69 62.99 0.23 0.73 15.27 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_19  14.42 4.23 1.68 63.16 0.21 0.72 15.33 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_2   14.68 4.20 1.67 63.01 0.22 0.72 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_3   14.48 4.22 1.63 63.15 0.22 0.73 15.32 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_4   14.40 4.20 1.68 63.20 0.23 0.71 15.34 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_5   14.56 4.26 1.66 63.06 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_6   14.88 4.24 1.68 62.85 0.23 0.72 15.17 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_7   14.40 4.21 1.66 63.19 0.22 0.73 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_8   14.54 4.20 1.64 63.14 0.22 0.73 15.29 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_8_9   14.42 4.15 1.68 63.20 0.22 0.72 15.36 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_0   14.62 4.25 1.68 63.01 0.22 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_1   14.84 4.32 1.69 62.80 0.22 0.72 15.16 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_10  14.60 4.29 1.68 62.99 0.22 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_11  14.56 4.20 1.68 63.10 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_12  14.91 4.33 1.69 62.79 0.22 0.71 15.10 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_13  14.59 4.25 1.67 63.02 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_14  14.65 4.25 1.68 62.98 0.22 0.73 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_15  14.61 4.24 1.64 63.06 0.22 0.72 15.25 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_16  14.50 4.25 1.63 63.10 0.22 0.72 15.32 0.04 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_17  14.41 4.08 1.61 63.03 0.22 0.73 15.66 0.03 0.19 0.03 0.00
SRM_1831_300s_20x20det_1_9_18  14.67 4.31 1.69 62.95 0.22 0.72 15.20 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_19  14.70 4.23 1.63 63.03 0.22 0.72 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_2   14.53 4.25 1.69 63.06 0.22 0.72 15.28 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_3   14.64 4.24 1.67 63.00 0.22 0.73 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_4   14.66 4.19 1.67 63.04 0.23 0.73 15.23 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_5   14.39 4.23 1.67 63.17 0.22 0.73 15.35 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_6   14.49 4.25 1.66 63.12 0.22 0.72 15.30 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_7   14.66 4.22 1.67 63.00 0.23 0.72 15.26 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_8   14.52 4.18 1.66 63.13 0.22 0.72 15.31 0.03 0.18 0.03 0.00
SRM_1831_300s_20x20det_1_9_9   14.70 4.23 1.68 62.95 0.22 0.72 15.26 0.03 0.18 0.03 0.00
----------------------------------------------------------------------------------------
Mean value:                    14.60 4.23 1.67 63.04 0.22 0.72 15.27 0.03 0.18 0.03 0.00
Std. Abw.:                      0.17 0.06 0.02  0.11 0.01 0.01  0.10 0.00 0.00 0.00 0.00
Std. Abw. rel. [%]:             1.19 1.34 1.13  0.17 3.47 0.87  0.66 3.23 0.97 1.62 0.00
Conf. interval:                 0.01 0.00 0.00  0.01 0.00 0.00  0.01 0.00 0.00 0.00 0.00
