Net counts

Spectrum                          Na    Mg    Al      Si     S     K      Ca    Ti     Fe    Sr     Rh
SRM_1831_300s_20x20det_2_16_14 10642 12075 17376 1832632 10174 51404 2044486  7358 131210 40778 133821
SRM_1831_300s_20x20det_2_16_15 10919 12307 17314 1832453 10068 51133 2047746  7413 131124 40882 136182
SRM_1831_300s_20x20det_2_16_16 10676 12069 17321 1832185 10025 50716 2045301  7096 131321 39570 135886
SRM_1831_300s_20x20det_2_16_17 10745 12240 17441 1832199 10262 51445 2047171  7338 131853 40124 135651
SRM_1831_300s_20x20det_2_16_18  7587  8606 12453 1349900  7510 38030 1504787  5521  96525 28578  99759
SRM_1831_300s_20x20det_2_16_19 10592 12013 17456 1836518 10451 51647 2051757  7253 130780 40157 136530
SRM_1831_300s_20x20det_2_16_2  10785 11932 16995 1828509 10232 51125 2042269  7286 130991 40227 134711
SRM_1831_300s_20x20det_2_16_3   8115  9058 12495 1373099  7306 37961 1531463  5324  97577 29322  99992
SRM_1831_300s_20x20det_2_16_4  10678 11722 16844 1831347 10025 50560 2045325  7499 130374 40969 135274
SRM_1831_300s_20x20det_2_16_5  10705 11890 17088 1831906  9811 50990 2045689  7048 130729 39815 135777
SRM_1831_300s_20x20det_2_16_6  10579 11744 17075 1828627  9801 51037 2043671  7455 131715 39962 134971
SRM_1831_300s_20x20det_2_16_7  10573 11956 17149 1830615 10394 51496 2043978  7610 130255 39646 134952
SRM_1831_300s_20x20det_2_16_8  10887 12052 17207 1829755  9974 50951 2042981  7302 130844 40510 135263
SRM_1831_300s_20x20det_2_16_9  10560 11644 16814 1795369  9763 50346 2006354  6649 128343 39848 133250
SRM_1831_300s_20x20det_2_17_0  10734 11790 17151 1833989 10168 50732 2049290  7118 131153 39707 136747
SRM_1831_300s_20x20det_2_17_1  10699 11883 17006 1836194 10104 51348 2048078  6923 131568 39683 136039
SRM_1831_300s_20x20det_2_17_10 10599 12183 17087 1833024  9851 51530 2049889  7653 130423 40260 134507
SRM_1831_300s_20x20det_2_17_11 10703 12057 17239 1838008 10485 51780 2049028  7244 131747 40145 136581
SRM_1831_300s_20x20det_2_17_12 10704 11930 16961 1833327 10180 51590 2046401  7244 131666 41118 135465
SRM_1831_300s_20x20det_2_17_13 10585 11555 16874 1834572  9991 51608 2052019  7316 132195 39811 137053
SRM_1831_300s_20x20det_2_17_14  7025  7645 10950 1187170  6471 33337 1324685  4380  84990 25649  87831
SRM_1831_300s_20x20det_2_17_15 10932 12094 16988 1831465 10228 51354 2051039  7059 130909 40275 134853
SRM_1831_300s_20x20det_2_17_16 10841 11931 17129 1834209 10100 51466 2047030  7404 131016 39737 134639
SRM_1831_300s_20x20det_2_17_17 10786 11859 17226 1834724  9929 51258 2048673  7314 131398 40530 136105
SRM_1831_300s_20x20det_2_17_18 10758 12156 17155 1832908 10202 51734 2049795  7562 130698 38596 135045
SRM_1831_300s_20x20det_2_17_19  8682  9842 14110 1494932  8325 42205 1672209  5803 106434 32645 110423
SRM_1831_300s_20x20det_2_17_2  10667 11810 17108 1834836 10405 51825 2049823  7111 131176 40282 135860
SRM_1831_300s_20x20det_2_17_3  10515 11983 17187 1834671 10330 50945 2051102  7078 129902 39716 135439
SRM_1831_300s_20x20det_2_17_4  10845 11973 17022 1834929 10191 51780 2049893  7007 131155 39743 135338
SRM_1831_300s_20x20det_2_17_5  10863 12094 17049 1837114  9900 51316 2049933  7491 132283 39649 136057
SRM_1831_300s_20x20det_2_17_6  10794 12200 17216 1839144 10095 51057 2050606  7150 131301 40020 135400
SRM_1831_300s_20x20det_2_17_7  10725 12040 16758 1835843  9967 51507 2053634  7176 130873 40695 134633
SRM_1831_300s_20x20det_2_17_8  10835 11925 17171 1834927  9878 51139 2052130  7534 130562 39435 135678
SRM_1831_300s_20x20det_2_17_9  10835 12139 17215 1830674  9908 51314 2048477  6982 131931 40665 135355
SRM_1831_300s_20x20det_2_18_0  10661 11921 16827 1833910 10087 51802 2046779  7239 130485 39028 137159
SRM_1831_300s_20x20det_2_18_1  10796 11880 17127 1831651 10248 50812 2046645  6987 131612 41370 136589
SRM_1831_300s_20x20det_2_18_10 10541 11958 17112 1832808 10091 51202 2042766  7110 130532 40133 136090
SRM_1831_300s_20x20det_2_18_11 10830 11895 17137 1834504 10093 51087 2046289  7292 131279 40681 134338
SRM_1831_300s_20x20det_2_18_12 10698 12215 17133 1832454 10090 51306 2051074  7327 131053 40742 135388
SRM_1831_300s_20x20det_2_18_13 10898 11824 17241 1834335 10449 51057 2045676  7136 131860 39824 136087
SRM_1831_300s_20x20det_2_18_14 10758 12186 17247 1835412  9874 51113 2049811  7154 130798 39527 135210
SRM_1831_300s_20x20det_2_18_15 10478 11884 16896 1832380 10005 51020 2045291  6969 130909 41128 135213
SRM_1831_300s_20x20det_2_18_16 10800 11930 16807 1834099 10012 51583 2047728  7405 132308 40173 135875
SRM_1831_300s_20x20det_2_18_17 10446 12029 17021 1833851 10295 51247 2041973  6986 131343 39370 135499
SRM_1831_300s_20x20det_2_18_18 10598 11848 17157 1832485 10039 51381 2047812  7370 131144 39797 136336
SRM_1831_300s_20x20det_2_18_19 10741 11922 17279 1823991  9896 50576 2038050  7631 130923 40024 135107
SRM_1831_300s_20x20det_2_18_2  10657 11747 17255 1829849  9914 51182 2045734  6985 129415 39275 135919
SRM_1831_300s_20x20det_2_18_3  10724 12099 16965 1832343 10016 51416 2044869  7045 131179 40472 135647
SRM_1831_300s_20x20det_2_18_4  10708 11666 17070 1831096 10053 51500 2043272  6924 131376 40355 136014
SRM_1831_300s_20x20det_2_18_5  10950 11714 17096 1825217  9983 51357 2038066  7421 130452 38876 135024
SRM_1831_300s_20x20det_2_18_6  10622 11973 17226 1830690 10025 50841 2043864  6986 130213 40591 135050
SRM_1831_300s_20x20det_2_18_7  10716 12019 16542 1821265  9772 50968 2044047  7180 132090 40653 135450
SRM_1831_300s_20x20det_2_18_8  10642 11990 17327 1832487  9877 51247 2045460  7277 130398 40362 135492
SRM_1831_300s_20x20det_2_18_9  10543 11887 17241 1829832 10636 51659 2044534  7436 131317 40315 135399
SRM_1831_300s_20x20det_2_19_0  10872 11995 16852 1828091  9931 50984 2045375  7037 130562 40289 135964
SRM_1831_300s_20x20det_2_19_1  10621 11997 17122 1829864 10339 50964 2042848  7029 131821 40280 134522
SRM_1831_300s_20x20det_2_19_10 10726 12106 17240 1830919  9957 50848 2046437  7483 131748 39650 134856
SRM_1831_300s_20x20det_2_19_11 10663 12008 16982 1835029 10248 51175 2048791  6782 131495 39978 134037
SRM_1831_300s_20x20det_2_19_12 10755 11941 17479 1838364 10535 51703 2049675  7197 131965 40126 135993
SRM_1831_300s_20x20det_2_19_13 10703 12011 16796 1838750 10002 51107 2049216  7123 130463 39833 135759
SRM_1831_300s_20x20det_2_19_14 10272 11779 17059 1836051  9611 51137 2045094  7124 132331 39459 135374
SRM_1831_300s_20x20det_2_19_15 10953 11956 16913 1833137 10233 50953 2048369  7431 129960 40099 135223
SRM_1831_300s_20x20det_2_19_16 10694 11969 16748 1836487  9951 51388 2043925  7203 131222 40977 135916
SRM_1831_300s_20x20det_2_19_17 10386 11924 17097 1837873 10414 51905 2047928  7247 131278 40862 134715
SRM_1831_300s_20x20det_2_19_18 10905 12304 17219 1836579 10342 51435 2048311  7477 130333 40162 135284
SRM_1831_300s_20x20det_2_19_19 10442 11982 16758 1834750 10126 51410 2048825  7485 131733 41236 134756
SRM_1831_300s_20x20det_2_19_2  10695 11905 17247 1830506 10215 51383 2045488  7047 131244 40285 136151
SRM_1831_300s_20x20det_2_19_3  10706 12214 17085 1831680  9975 51560 2045684  7058 130835 40475 134172
SRM_1831_300s_20x20det_2_19_4  10595 11874 17197 1832476 10308 51594 2048170  7357 130787 39922 135259
SRM_1831_300s_20x20det_2_19_5  10481 11890 17557 1831777 10015 51748 2046209  7097 131378 40334 134128
SRM_1831_300s_20x20det_2_19_6  10681 11876 17159 1832335 10016 51590 2050245  7212 130266 40582 135029
SRM_1831_300s_20x20det_2_19_7  10546 11873 16841 1832231 10392 51391 2045401  7439 131456 40557 135140
SRM_1831_300s_20x20det_2_19_8  10699 11698 17243 1830759  9869 51137 2045175  7295 131497 39682 136408
SRM_1831_300s_20x20det_2_19_9  10772 11920 17083 1834731 10098 51410 2049027  7137 130780 40555 135324
SRM_1831_300s_20x20det_2_1_0   10639 11757 16699 1824816 10080 51397 2044011  7177 131503 39823 135372
SRM_1831_300s_20x20det_2_1_1   10612 11479 16755 1832044 10218 51009 2045175  7383 131655 40391 135198
SRM_1831_300s_20x20det_2_1_10  10550 11922 17136 1826861  9932 51010 2045560  7030 131057 40387 134260
SRM_1831_300s_20x20det_2_1_11  10427 11885 16894 1828191 10042 51411 2043565  7036 130971 39718 135809
SRM_1831_300s_20x20det_2_1_12  10417 11817 16752 1824405 10201 50935 2042501  7060 131328 40546 134864
SRM_1831_300s_20x20det_2_1_13  10619 11808 16914 1826671 10168 51436 2042906  7200 130351 40588 137034
SRM_1831_300s_20x20det_2_1_14  10549 11724 17051 1827347 10152 51045 2042605  7190 130583 40232 136550
SRM_1831_300s_20x20det_2_1_15  10693 11968 16776 1832509 10108 51106 2045870  7091 130320 39518 135852
SRM_1831_300s_20x20det_2_1_16  10659 11984 17613 1824648 10250 51773 2041147  7276 130279 39099 134393
SRM_1831_300s_20x20det_2_1_17  10332 11752 16852 1826648 10412 50838 2038503  6943 130562 39930 135227
SRM_1831_300s_20x20det_2_1_18  10452 12144 17007 1826914 10501 51159 2038440  7701 131423 39947 136673
