Atomic percent (%)

Spectrum                          Na   Mg   Al    Si    S    K    Ca   Ti   Fe   Sr   Rh
SRM_1831_300s_20x20det_2_19_3  17.66 4.93 1.79 63.84 0.19 0.55 10.92 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_4  17.56 4.81 1.80 63.98 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_5  17.41 4.81 1.84 64.06 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_6  17.66 4.81 1.79 63.91 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_7  17.51 4.81 1.76 64.04 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_8  17.71 4.74 1.80 63.93 0.18 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_19_9  17.76 4.81 1.78 63.86 0.19 0.55 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_0   17.69 4.78 1.75 63.92 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_1   17.64 4.67 1.76 64.07 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_10  17.53 4.84 1.80 63.97 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_11  17.39 4.83 1.77 64.11 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_12  17.41 4.81 1.76 64.10 0.19 0.55 11.05 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_13  17.64 4.80 1.77 63.94 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_14  17.56 4.77 1.79 64.02 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_15  17.68 4.84 1.75 63.92 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_16  17.65 4.86 1.85 63.83 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_17  17.30 4.79 1.77 64.22 0.20 0.55 11.05 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_18  17.39 4.93 1.79 64.04 0.20 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_19  17.68 4.78 1.77 63.94 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_2   17.93 4.81 1.78 63.71 0.19 0.54 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_3   17.58 4.85 1.81 63.94 0.19 0.54 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_4   17.67 4.75 1.78 63.95 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_5   18.15 4.86 1.81 63.52 0.18 0.54 10.81 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_6   17.34 4.88 1.80 64.09 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_7   17.94 4.75 1.78 63.76 0.19 0.54 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_8   17.72 4.81 1.80 63.86 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_1_9   18.06 4.88 1.79 63.58 0.18 0.54 10.84 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_0   17.68 4.86 1.79 63.87 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_1   17.39 4.92 1.79 64.04 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_10  17.22 4.87 1.75 64.23 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_11  17.97 4.83 1.82 63.64 0.18 0.54 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_12  17.47 4.74 1.75 64.13 0.19 0.56 11.04 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_13  17.30 4.77 1.75 64.25 0.19 0.55 11.07 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_14  17.51 4.82 1.77 64.04 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_15  17.34 4.85 1.79 64.15 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_16  17.67 4.90 1.75 63.87 0.19 0.54 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_17  17.82 4.86 1.80 63.76 0.19 0.54 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_18  17.45 4.84 1.81 64.01 0.19 0.55 11.02 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_19  17.58 4.83 1.80 63.96 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_2   17.41 4.92 1.77 64.04 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_3   17.58 4.87 1.78 63.93 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_4   17.83 4.86 1.76 63.78 0.19 0.54 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_5   14.88 4.43 1.80 66.17 0.22 0.57 11.80 0.02 0.10 0.01 0.00
SRM_1831_300s_20x20det_2_2_6   17.32 4.87 1.79 64.12 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_7   17.61 4.84 1.80 63.93 0.18 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_8   17.88 4.84 1.80 63.72 0.18 0.54 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_2_9   17.79 4.75 1.82 63.84 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_0   17.52 4.76 1.76 64.08 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_1   17.75 4.86 1.78 63.82 0.19 0.55 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_10  17.16 4.93 1.79 64.20 0.19 0.55 11.05 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_11  17.75 4.81 1.76 63.87 0.18 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_12  17.80 4.89 1.79 63.76 0.18 0.54 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_13  17.70 4.85 1.78 63.84 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_14  17.54 4.86 1.76 63.98 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_15  17.65 4.84 1.77 63.92 0.18 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_16  17.09 4.82 1.79 64.32 0.19 0.55 11.11 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_17  17.75 4.96 1.77 63.76 0.18 0.55 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_18  17.77 4.84 1.82 63.80 0.18 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_19  17.30 4.94 1.79 64.09 0.18 0.55 11.02 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_2   17.41 4.91 1.79 64.03 0.19 0.54 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_3   17.71 4.77 1.83 63.89 0.18 0.54 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_4   17.50 4.80 1.77 64.06 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_5   18.01 4.86 1.80 63.61 0.19 0.54 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_6   17.53 4.75 1.80 64.02 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_7   17.49 4.85 1.80 64.01 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_8   17.64 4.82 1.77 63.94 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_3_9   17.78 4.84 1.76 63.84 0.19 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_0   17.72 4.80 1.80 63.88 0.18 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_1   17.63 4.75 1.75 63.99 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_10  17.75 4.84 1.82 63.81 0.19 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_11  17.76 4.77 1.79 63.88 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_12  17.62 4.81 1.75 63.96 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_13  17.59 4.77 1.76 64.02 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_14  17.89 4.90 1.78 63.69 0.19 0.55 10.88 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_15  17.47 4.79 1.78 64.07 0.19 0.55 11.02 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_16  17.43 4.85 1.79 63.91 0.20 0.55 11.14 0.02 0.10 0.01 0.00
SRM_1831_300s_20x20det_2_4_17  17.73 4.82 1.77 63.87 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_18  17.58 4.83 1.80 63.95 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_19  17.68 4.75 1.78 63.96 0.19 0.54 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_2   17.90 4.88 1.78 63.69 0.19 0.55 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_3   17.55 4.86 1.79 63.96 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_4   17.57 4.83 1.82 63.96 0.18 0.54 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_5   17.67 4.82 1.81 63.89 0.19 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_6   17.59 4.96 1.80 63.86 0.19 0.55 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_7   17.64 4.76 1.77 64.00 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_8   17.45 4.79 1.77 64.10 0.19 0.54 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_4_9   17.82 4.75 1.80 63.81 0.19 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_0   17.50 4.79 1.79 64.04 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_1   17.66 4.76 1.74 63.99 0.18 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_10  17.67 4.91 1.80 63.83 0.19 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_11  17.73 4.80 1.78 63.86 0.19 0.54 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_12  17.99 4.77 1.79 63.71 0.19 0.54 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_13  17.64 4.80 1.81 63.90 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_14  17.71 4.85 1.78 63.84 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_15  17.71 4.78 1.78 63.90 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_16  17.59 4.83 1.79 63.98 0.18 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_17  17.95 4.88 1.78 63.67 0.18 0.54 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_18  17.27 4.82 1.78 64.22 0.19 0.55 11.05 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_19  17.72 4.87 1.76 63.86 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_2   17.62 4.81 1.79 63.93 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_3   17.71 4.90 1.79 63.80 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_4   16.97 4.84 1.78 64.11 0.20 0.57 11.40 0.02 0.10 0.01 0.00
SRM_1831_300s_20x20det_2_5_5   17.70 4.74 1.79 63.94 0.19 0.54 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_6   17.31 4.68 1.75 64.30 0.19 0.55 11.08 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_7   17.55 4.77 1.77 64.05 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_8   17.63 4.86 1.79 63.90 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_5_9   17.46 4.91 1.80 63.98 0.18 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_0   17.49 4.70 1.77 64.12 0.18 0.55 11.05 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_1   17.83 4.84 1.81 63.72 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_10  17.49 4.88 1.77 64.01 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_11  17.58 4.86 1.79 63.95 0.19 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_12  17.97 4.89 1.80 63.62 0.19 0.54 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_13  17.51 4.86 1.77 64.00 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_14  17.52 4.85 1.81 63.98 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_15  17.51 4.78 1.77 64.05 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_16  17.47 4.85 1.81 64.01 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_17  17.86 4.89 1.79 63.73 0.18 0.54 10.88 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_18  16.54 4.91 1.78 64.67 0.19 0.55 11.23 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_19  17.47 4.80 1.77 64.05 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_2   17.65 4.89 1.78 63.89 0.18 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_3   17.66 4.97 1.76 63.83 0.19 0.55 10.92 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_4   17.49 4.86 1.80 64.02 0.19 0.54 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_5   17.73 4.80 1.78 63.90 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_6   17.47 4.83 1.80 64.05 0.19 0.54 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_7   17.56 4.79 1.81 64.00 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_8   17.23 4.81 1.78 64.25 0.19 0.55 11.07 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_6_9   17.85 4.82 1.79 63.76 0.18 0.55 10.92 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_0   17.81 4.82 1.77 63.82 0.19 0.55 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_1   17.49 4.75 1.78 64.12 0.19 0.54 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_10  17.31 4.86 1.77 64.17 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_11  17.96 4.88 1.77 63.68 0.18 0.54 10.86 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_12  17.50 4.82 1.79 64.03 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_13  17.81 4.86 1.78 63.79 0.19 0.55 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_14  17.56 4.92 1.81 63.92 0.19 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_15  17.46 4.84 1.79 64.02 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_16  17.30 4.79 1.79 64.20 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_17  17.73 4.83 1.80 63.84 0.19 0.54 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_18  18.02 4.93 1.79 63.57 0.18 0.54 10.85 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_19  17.58 4.83 1.81 63.95 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_2   17.87 4.88 1.76 63.74 0.19 0.54 10.89 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_3   17.54 4.85 1.77 63.99 0.18 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_4   17.56 4.84 1.80 63.97 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_5   17.58 4.87 1.81 63.93 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_6   17.46 4.76 1.75 64.13 0.19 0.54 11.04 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_7   17.58 4.82 1.78 63.98 0.19 0.55 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_8   17.69 4.82 1.76 63.93 0.18 0.54 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_7_9   17.49 4.86 1.78 64.01 0.20 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_0   17.49 4.95 1.79 63.95 0.19 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_1   17.31 4.78 1.80 64.19 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_10  17.37 4.87 1.76 64.10 0.19 0.55 11.04 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_11  17.51 4.76 1.78 64.07 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_12  17.83 4.92 1.81 63.71 0.18 0.53 10.89 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_13  17.82 4.76 1.78 63.85 0.19 0.54 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_14  17.75 4.84 1.80 63.82 0.19 0.54 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_15  17.88 4.81 1.78 63.77 0.19 0.54 10.92 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_16  17.50 4.86 1.76 64.02 0.19 0.54 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_17  17.43 4.83 1.79 64.08 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_18  17.82 4.91 1.81 63.70 0.19 0.55 10.90 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_19  17.62 4.81 1.78 63.96 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_2   17.86 4.86 1.81 63.72 0.19 0.54 10.89 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_3   17.12 4.86 1.81 64.28 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_4   17.54 4.80 1.78 64.04 0.19 0.55 10.99 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_5   17.68 4.76 1.78 63.97 0.18 0.55 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_6   17.67 4.77 1.80 63.95 0.19 0.54 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_7   17.76 4.87 1.79 63.81 0.19 0.55 10.91 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_8   17.67 4.84 1.77 63.90 0.19 0.55 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_8_9   17.91 4.91 1.77 63.68 0.19 0.55 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_0   17.35 4.80 1.77 64.16 0.19 0.55 11.07 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_1   17.91 4.89 1.78 63.68 0.19 0.54 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_10  17.58 4.83 1.80 63.95 0.19 0.54 10.98 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_11  17.53 4.96 1.80 63.90 0.18 0.54 10.96 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_12  17.28 4.84 1.72 64.26 0.19 0.53 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_13  17.36 4.80 1.77 64.16 0.19 0.56 11.04 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_14  17.58 4.70 1.84 64.02 0.19 0.55 11.00 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_15  17.23 4.80 1.78 64.27 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_16  17.48 4.91 1.80 63.97 0.19 0.55 10.97 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_17  17.39 4.89 1.82 63.98 0.19 0.55 11.06 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_18  17.74 4.75 1.81 63.90 0.19 0.54 10.95 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_19  17.64 4.87 1.79 63.91 0.18 0.54 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_2   17.35 4.70 1.76 64.01 0.19 0.56 11.31 0.02 0.10 0.01 0.00
SRM_1831_300s_20x20det_2_9_3   17.43 4.72 1.83 64.13 0.19 0.55 11.03 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_4   17.36 4.92 1.79 64.07 0.19 0.55 11.01 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_5   17.94 4.91 1.81 63.62 0.19 0.55 10.87 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_6   17.63 4.94 1.80 63.83 0.19 0.55 10.94 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_7   17.75 4.91 1.79 63.77 0.19 0.55 10.93 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_8   17.12 4.58 1.79 64.50 0.17 0.54 11.17 0.02 0.09 0.01 0.00
SRM_1831_300s_20x20det_2_9_9   17.89 4.87 1.77 63.73 0.19 0.54 10.88 0.02 0.09 0.01 0.00
----------------------------------------------------------------------------------------
Mean value:                    17.62 4.83 1.79 63.94 0.19 0.55 10.97 0.02 0.09 0.01 0.00
Std. Abw.:                      0.25 0.06 0.02  0.20 0.01 0.00  0.08 0.00 0.00 0.00 0.00
Std. Abw. rel. [%]:             1.41 1.32 1.15  0.31 2.93 0.89  0.72 3.18 1.02 1.59 0.00
Conf. interval:                 0.01 0.00 0.00  0.01 0.00 0.00  0.00 0.00 0.00 0.00 0.00
